sample_name	bioproject_accession	library_ID	title	design_description	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	filetype	filename	assembly
RMB_8416		RMB_8416	RAD-Seq data for Cyrtodactylus mamanwa: Sample RMB_8416	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8416_Cyrtodactylus_mamanwa_Dinagat_R1.fq.gz	
RMB_8417		RMB_8417	RAD-Seq data for Cyrtodactylus mamanwa: Sample RMB_8417	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8417_Cyrtodactylus_mamanwa_Dinagat_R1.fq.gz	
RMB_8418		RMB_8418	RAD-Seq data for Cyrtodactylus mamanwa: Sample RMB_8418	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8418_Cyrtodactylus_mamanwa_Dinagat_R1.fq.gz	
RMB_8444		RMB_8444	RAD-Seq data for Cyrtodactylus mamanwa: Sample RMB_8444	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8444_Cyrtodactylus_mamanwa_Dinagat_R1.fq.gz	
RMB_8445		RMB_8445	RAD-Seq data for Cyrtodactylus mamanwa: Sample RMB_8445	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8445_Cyrtodactylus_mamanwa_Dinagat_R1.fq.gz	
RMB_8754		RMB_8754	RAD-Seq data for Gekko romblon: Sample RMB_8754	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8754_Gekko_romblon_Tablas_R1.fq.gz	
RMB_8761		RMB_8761	RAD-Seq data for Cyrtodactylus philippinicus: Sample RMB_8761	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8761_Cyrtodactylus_philippinicus_Tablas_R1.fq.gz	
RMB_8762		RMB_8762	RAD-Seq data for Cyrtodactylus philippinicus: Sample RMB_8762	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8762_Cyrtodactylus_philippinicus_Tablas_R1.fq.gz	
RMB_8765		RMB_8765	RAD-Seq data for Gekko romblon: Sample RMB_8765	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8765_Gekko_romblon_Tablas_R1.fq.gz	
RMB_8789		RMB_8789	RAD-Seq data for Gekko romblon: Sample RMB_8789	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8789_Gekko_romblon_Tablas_R1.fq.gz	
RMB_8790		RMB_8790	RAD-Seq data for Cyrtodactylus philippinicus: Sample RMB_8790	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8790_Cyrtodactylus_philippinicus_Tablas_R1.fq.gz	
RMB_8931		RMB_8931	RAD-Seq data for Cyrtodactylus gubaot: Sample RMB_8931	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8931_Cyrtodactylus_gubaot_Leyte_R1.fq.gz	
RMB_8932		RMB_8932	RAD-Seq data for Cyrtodactylus gubaot: Sample RMB_8932	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8932_Cyrtodactylus_gubaot_Leyte_R1.fq.gz	
RMB_8933		RMB_8933	RAD-Seq data for Cyrtodactylus gubaot: Sample RMB_8933	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_8933_Cyrtodactylus_gubaot_Leyte_R1.fq.gz	
